x,y,id,s
0.72,-0.20,"lf_45.txt",4.0
0.10,0.30,"lf_46.txt",4.0
-0.48,-0.10,"lf_47.txt",4.0
0.44,0.52,"lf_48.txt",4.0
0.58,-0.21,"lf_49.txt",4.0
-0.35,-0.06,"lf_50.txt",4.0
0.27,0.44,"lf_51.txt",4.0
0.03,0.23,"lf_52.txt",4.0
0.12,0.35,"lf_53.txt",4.0
-0.20,-0.02,"lg_1.txt",4.0
-0.29,0.08,"lg_2.txt",4.0
-0.43,0.18,"lg_3.txt",4.0
0.09,-0.33,"lg_4.txt",4.0
0.90,-0.12,"lg_5.txt",8.46
-0.19,0.05,"lg_6.txt",4.0
-0.60,-0.19,"lg_7.txt",4.0
-0.35,-0.14,"lg_8.txt",4.0
0.54,-0.17,"lg_9.txt",4.0
0.55,0.05,"lg_10.txt",4.0
0.40,-0.17,"lg_11.txt",4.0
0.27,-0.31,"lg_12.txt",4.0
0.35,0.12,"lg_13.txt",4.0
-0.18,0.17,"lg_14.txt",4.0
0.63,-0.11,"lg_15.txt",4.0
0.06,0.47,"lg_16.txt",4.0
-0.49,-0.10,"lg_17.txt",4.0
0.17,-0.05,"lg_18.txt",4.0
-0.25,-0.00,"lg_19.txt",4.0
-0.59,-0.18,"lg_20.txt",4.0
-0.60,-0.19,"lg_21.txt",4.0
0.26,-0.28,"lg_22.txt",4.0
-0.15,0.26,"lg_23.txt",4.0
0.10,0.60,"lg_24.txt",4.0
-0.29,0.27,"lg_25.txt",4.0
-0.30,0.49,"lg_26.txt",4.0
0.50,0.06,"lg_27.txt",4.0
-0.54,-0.17,"lg_28.txt",4.0
-0.25,0.00,"lg_29.txt",4.0
0.03,0.89,"lg_30.txt",4.0
0.35,0.41,"lg_31.txt",4.0
-0.38,-0.20,"lg_32.txt",4.0
-0.02,0.00,"lg_33.txt",4.0
-0.00,-0.06,"lg_34.txt",4.0
0.16,0.72,"lg_35.txt",4.0
-0.08,0.07,"lh_1.txt",4.0
0.29,-0.39,"lh_2.txt",4.0
-0.20,0.35,"lh_3.txt",4.0
0.03,0.36,"lh_4.txt",4.0
-0.07,-0.02,"lh_5.txt",4.0
-0.17,0.29,"lh_6.txt",4.0
-0.00,0.13,"lh_7.txt",4.0
0.01,-0.04,"lh_8.txt",4.0
-0.12,-0.15,"lh_9.txt",4.0
0.15,-0.05,"lh_10.txt",4.0
0.20,-0.05,"lh_11.txt",4.0
-0.19,0.31,"lh_12.txt",4.0
-0.00,0.48,"lh_13.txt",4.0
0.04,-0.07,"lh_14.txt",4.0
0.21,-0.06,"lh_15.txt",4.0
0.24,-0.07,"lh_16.txt",4.0
0.03,-0.07,"lh_17.txt",4.0
0.14,-0.13,"lh_18.txt",4.0
0.43,-0.08,"lh_19.txt",4.0
0.31,0.09,"lh_20.txt",4.0
0.10,-0.08,"lh_21.txt",4.0
-0.18,0.17,"lh_22.txt",4.0
-0.05,0.06,"lh_23.txt",4.0
-0.04,0.37,"lh_24.txt",4.0
0.58,-0.30,"lh_25.txt",4.0
-0.02,0.09,"lh_26.txt",4.0
-0.20,0.23,"lh_27.txt",4.0
-0.16,0.07,"lh_28.txt",4.0
0.13,-0.01,"lh_29.txt",4.0
-0.22,0.12,"lh_30.txt",4.0
0.06,0.32,"lh_31.txt",4.0
0.28,-0.15,"lh_32.txt",4.0
0.33,-0.22,"lh_33.txt",4.0
0.17,-0.14,"lh_34.txt",4.0
0.27,-0.32,"lh_35.txt",4.0
-0.07,0.16,"lh_36.txt",4.0
0.27,-0.11,"lh_37.txt",4.0
-0.10,-0.05,"lh_38.txt",4.0
-0.13,0.03,"lh_39.txt",4.0
0.15,-0.01,"lh_40.txt",4.0
0.00,0.36,"lh_41.txt",4.0
-0.25,-0.00,"lh_42.txt",4.0
0.17,0.08,"lh_43.txt",4.0
0.03,-0.12,"lh_44.txt",4.0
0.50,-0.22,"lh_45.txt",4.0
-0.45,-0.19,"lh_46.txt",4.0
0.06,0.14,"lh_47.txt",4.0
0.15,-0.11,"lh_48.txt",4.0
-0.26,-0.25,"lh_49.txt",4.0
-0.58,-0.09,"lh_50.txt",4.0
0.59,-0.40,"lh_51.txt",4.0
-0.57,-0.19,"lh_52.txt",4.0
-0.15,-0.03,"lh_53.txt",4.0
-0.39,0.16,"lh_54.txt",4.0
-0.59,-0.18,"lh_55.txt",4.0
-0.11,0.39,"lh_56.txt",4.0
-0.22,0.51,"lh_57.txt",4.0
-0.01,-0.22,"lh_58.txt",4.0
0.07,0.63,"lh_59.txt",4.0
-0.48,-0.08,"lh_60.txt",4.0
-0.58,-0.08,"lh_61.txt",4.0
-0.47,0.02,"lh_62.txt",4.0
0.56,0.03,"lh_63.txt",4.0
0.31,-0.11,"lh_64.txt",4.0
0.27,0.33,"lh_65.txt",4.0
0.22,0.10,"lh_66.txt",4.0
0.18,0.36,"lh_67.txt",4.0
0.22,0.58,"lh_68.txt",4.0
0.67,-0.30,"lh_69.txt",4.0
-0.22,0.25,"lh_70.txt",4.0
0.83,-0.14,"li_1.txt",7.84
0.45,0.32,"li_2.txt",4.0
-0.19,0.69,"li_3.txt",4.0
-0.44,0.17,"li_4.txt",4.0
-0.59,-0.16,"li_5.txt",4.0
-0.48,-0.14,"li_6.txt",4.0
-0.33,-0.04,"li_7.txt",4.0
0.73,0.26,"li_8.txt",9.32
-0.58,-0.02,"li_9.txt",4.0
-0.45,-0.03,"li_10.txt",4.0
-0.58,-0.01,"li_11.txt",4.0
0.40,0.21,"li_12.txt",4.0
0.19,0.16,"li_13.txt",4.0
0.72,-0.02,"li_14.txt",4.0
0.65,0.22,"li_15.txt",18.74
0.79,-0.20,"limitrevisited_1.txt",4.0
0.88,0.24,"lj_1.txt",26.49
0.92,0.10,"lj_2.txt",12.86
0.61,0.07,"lk_1.txt",6.11
0.69,-0.13,"lk_2.txt",4.0
0.88,0.38,"lk_3.txt",36.04
0.52,0.43,"ll_1.txt",46.09
0.55,0.68,"lm_1.txt",20.18
0.94,0.24,"lm_2.txt",24.14
0.06,0.11,"ln_1.txt",35.26
0.69,0.35,"ln_2.txt",9.57
0.70,0.41,"lo_1.txt",7.94
-0.56,-0.15,"lo_2.txt",4.0
-0.56,-0.18,"lo_3.txt",4.0
-0.58,-0.15,"lo_4.txt",4.0
-0.58,-0.17,"lo_5.txt",4.0
-0.59,-0.19,"lo_6.txt",4.0
0.27,0.07,"lo_7.txt",4.0
-0.48,-0.20,"lo_8.txt",4.0
-0.55,-0.17,"lo_9.txt",4.0
-0.54,-0.19,"lo_10.txt",4.0
-0.59,-0.19,"lo_11.txt",4.0
-0.56,-0.14,"lo_12.txt",4.0
-0.56,0.07,"lo_13.txt",4.0
-0.51,-0.19,"lo_14.txt",4.0
-0.54,-0.08,"lo_15.txt",4.0
-0.53,-0.22,"lo_16.txt",4.0
-0.33,0.07,"lo_17.txt",4.0
-0.31,0.38,"lo_18.txt",4.0
-0.43,-0.13,"lo_19.txt",4.0
0.49,0.17,"lo_20.txt",13.2
-0.43,-0.16,"lo_21.txt",4.0
0.22,0.49,"lo_22.txt",4.0
0.19,0.57,"lo_23.txt",4.0
0.27,-0.36,"lo_24.txt",4.0
-0.12,0.67,"lo_25.txt",4.0
0.04,-0.20,"lo_26.txt",4.0
0.50,0.13,"lo_27.txt",7.14
0.15,0.14,"lo_28.txt",4.0
-0.49,0.11,"lo_29.txt",4.0
0.37,0.12,"logout_1.txt",4.0
0.69,0.62,"lost_1.txt",47.23
0.02,0.16,"louise_1.txt",4.0
0.78,0.19,"lp_1.txt",44.94
0.55,0.07,"lq_1.txt",17.46
-0.58,-0.17,"lq_2.txt",4.0
-0.33,0.26,"lq_3.txt",4.0
-0.58,-0.17,"lq_4.txt",4.0
0.68,0.37,"lq_5.txt",19.38
0.52,-0.24,"lq_6.txt",4.0
0.52,-0.21,"lr_1.txt",4.0
-0.58,-0.17,"lr_2.txt",4.0
-0.08,-0.12,"lr_3.txt",4.0
-0.34,-0.13,"lr_4.txt",4.0
-0.12,0.43,"lr_5.txt",4.0
0.45,-0.29,"lr_6.txt",4.0
-0.58,-0.19,"lr_7.txt",4.0
-0.26,-0.07,"lr_8.txt",4.0
0.05,-0.32,"lr_9.txt",4.0
0.94,0.04,"lr_10.txt",17.28
0.45,-0.09,"lr_11.txt",4.0
0.78,-0.14,"lr_12.txt",4.0
-0.58,-0.19,"lr_13.txt",4.0
0.22,-0.07,"lr_14.txt",4.0
0.75,-0.16,"lr_15.txt",4.87
-0.15,0.11,"lr_16.txt",4.0
-0.28,0.37,"lr_17.txt",4.0
0.14,0.56,"lr_18.txt",4.0
0.62,0.31,"lr_19.txt",4.37
-0.58,-0.04,"lr_20.txt",4.0
0.24,0.64,"ls_1.txt",4.0
0.02,0.16,"ls_2.txt",4.0
-0.02,0.41,"ls_3.txt",4.0
-0.07,0.32,"ls_4.txt",4.0
0.15,0.14,"ls_5.txt",4.0
-0.18,0.27,"ls_6.txt",4.0
-0.53,-0.15,"ls_7.txt",4.0
0.10,0.44,"ls_8.txt",4.0
-0.25,0.43,"ls_9.txt",4.0
-0.20,0.38,"ls_10.txt",4.0
-0.35,0.48,"ls_11.txt",4.0
-0.52,0.50,"ls_12.txt",4.0
-0.20,-0.13,"ls_13.txt",4.0
0.03,0.29,"ls_14.txt",4.0
0.69,-0.06,"ls_15.txt",4.0
0.23,0.03,"ls_16.txt",4.0
0.34,-0.03,"ls_17.txt",4.0
-0.56,-0.19,"ls_18.txt",4.0
-0.35,-0.01,"ls_19.txt",5.04
-0.33,-0.04,"ls_20.txt",4.0
-0.46,-0.12,"ls_21.txt",4.43
-0.20,0.38,"ls_22.txt",4.0
-0.58,-0.13,"ls_23.txt",4.0
0.12,-0.01,"ls_24.txt",4.0
0.27,0.05,"ls_25.txt",4.0
-0.11,-0.18,"ls_26.txt",4.0
0.16,0.14,"ls_27.txt",4.0
0.29,-0.23,"ls_28.txt",4.0
0.16,-0.16,"ls_29.txt",4.0
0.48,-0.21,"ls_30.txt",4.0
-0.60,-0.19,"ls_31.txt",4.0
-0.38,-0.22,"ls_32.txt",4.0
-0.31,-0.26,"ls_33.txt",4.0
-0.56,-0.20,"ls_34.txt",4.0
0.04,-0.17,"ls_35.txt",4.0
0.08,-0.11,"lt_1.txt",4.0
-0.56,-0.16,"lt_2.txt",4.0
-0.15,0.48,"lt_3.txt",4.0
0.53,-0.30,"lt_4.txt",4.0
-0.59,-0.16,"lt_5.txt",4.0
-0.41,0.00,"lt_6.txt",4.0
-0.08,-0.13,"lt_7.txt",4.0
0.49,0.18,"lt_8.txt",4.0
-0.15,0.35,"lt_9.txt",4.0
0.11,0.27,"lt_10.txt",4.0
-0.44,-0.14,"lt_11.txt",4.0
0.16,0.28,"lt_12.txt",4.43
-0.17,-0.30,"lt_13.txt",4.0
0.40,0.15,"lt_14.txt",5.66
0.49,-0.41,"lt_15.txt",4.0
0.17,0.02,"lt_16.txt",4.0
-0.27,0.62,"lt_17.txt",4.0
-0.49,-0.19,"lt_18.txt",4.0
-0.52,0.02,"lt_19.txt",4.0
-0.46,0.35,"lt_20.txt",4.0
0.01,0.23,"lt_21.txt",4.0
-0.59,-0.09,"lt_22.txt",4.0
-0.59,-0.19,"lt_23.txt",4.0
-0.59,-0.16,"lt_24.txt",4.0
-0.59,-0.17,"lt_25.txt",4.0
-0.57,-0.14,"lt_26.txt",4.0
-0.33,0.47,"lt_27.txt",4.0
0.39,0.07,"lt_28.txt",4.0
-0.06,0.12,"lt_29.txt",6.0
0.44,-0.07,"lu_1.txt",4.0
0.68,0.35,"lu_2.txt",35.54
-0.19,-0.22,"lu_3.txt",4.0
-0.18,0.15,"lv_1.txt",26.21
-0.42,0.05,"lv_2.txt",4.0
-0.60,-0.19,"lv_3.txt",4.0
-0.53,-0.08,"lv_4.txt",4.0
0.18,0.22,"lv_5.txt",13.16
0.88,0.12,"lw_1.txt",39.88
-0.11,0.09,"lx_1.txt",33.0
-0.53,-0.08,"lx_2.txt",4.0
0.23,0.44,"lx_3.txt",7.58
0.02,0.44,"ly_1.txt",11.45
0.32,0.61,"ly_2.txt",32.22
0.06,0.08,"lz_1.txt",36.67
0.01,-0.31,"m_1.txt",4.0
-0.13,-0.23,"m_2.txt",4.0
-0.37,0.26,"m_3.txt",4.0
-0.37,0.34,"m_4.txt",4.0
0.15,0.13,"m_5.txt",4.0
0.70,-0.27,"m_6.txt",4.0
-0.33,-0.17,"m_7.txt",4.0
0.13,-0.40,"m_8.txt",4.0
0.26,-0.24,"m_9.txt",4.0
0.20,0.40,"m_10.txt",4.0
0.21,-0.27,"m_11.txt",4.0
0.04,0.80,"m_12.txt",4.0
0.62,-0.13,"m_13.txt",4.0
-0.26,0.70,"m_14.txt",4.0
-0.30,0.20,"m_15.txt",4.0
0.55,0.15,"m_16.txt",4.0
-0.29,-0.07,"m_17.txt",4.0
0.57,-0.24,"m_18.txt",4.0
0.58,-0.14,"m_19.txt",4.0
0.60,-0.29,"m_20.txt",4.0
0.11,0.32,"m_21.txt",4.0
0.26,0.08,"m_22.txt",4.0
-0.05,0.30,"m_23.txt",4.0
0.00,0.18,"m_24.txt",4.0
0.02,-0.07,"m_25.txt",4.0
-0.18,0.08,"m_26.txt",4.0
0.38,-0.05,"m_27.txt",4.0
0.48,0.07,"m_28.txt",4.0
0.41,0.14,"m_29.txt",4.0
-0.28,0.54,"m_30.txt",4.0
0.26,-0.05,"m_31.txt",4.0
-0.48,-0.17,"m_32.txt",4.0
-0.22,0.00,"m_33.txt",4.0
-0.24,-0.12,"m_34.txt",4.0
0.24,0.21,"m_35.txt",4.0
0.37,-0.14,"m_36.txt",4.0
0.11,0.65,"m_37.txt",4.0
0.68,0.09,"m_38.txt",4.0
0.88,0.03,"m_39.txt",4.8
0.62,-0.10,"m_40.txt",4.0
0.86,0.16,"ma_1.txt",19.98
-0.35,-0.08,"ma_2.txt",4.0
-0.30,0.12,"ma_3.txt",4.0
0.93,-0.03,"ma_4.txt",31.65
-0.26,0.17,"maildeath_1.txt",8.98
0.90,0.17,"mashup_1.txt",31.89
-0.16,0.17,"mashupcon_1.txt",13.01
1.02,-0.09,"mb_1.txt",41.69
0.64,0.18,"mc_1.txt",28.9
-0.48,0.42,"mc_2.txt",4.0
-0.36,0.29,"mc_3.txt",4.0
0.26,0.60,"mc_4.txt",4.0
-0.12,-0.16,"mc_5.txt",4.0
0.18,-0.42,"mc_6.txt",4.0
0.02,0.44,"mc_7.txt",4.0
0.29,0.46,"mc_8.txt",4.0
0.64,-0.17,"mc_9.txt",4.0
-0.10,-0.05,"mc_10.txt",4.0
0.24,0.21,"mc_11.txt",4.0
-0.39,0.18,"mc_12.txt",4.0
0.53,-0.22,"mc_13.txt",4.0
-0.01,-0.00,"md_1.txt",4.0
-0.03,0.01,"md_2.txt",4.0
0.24,0.39,"md_3.txt",4.0
0.07,0.18,"md_4.txt",6.88
-0.43,-0.10,"md_5.txt",4.43
-0.59,-0.18,"md_6.txt",4.0
-0.55,-0.20,"md_7.txt",4.0
-0.58,-0.19,"md_8.txt",4.0
-0.58,-0.18,"md_9.txt",4.0
-0.59,-0.19,"md_10.txt",4.0
-0.59,-0.18,"md_11.txt",4.0
-0.59,-0.17,"md_12.txt",4.0
-0.59,-0.19,"md_13.txt",4.0
-0.58,-0.17,"md_14.txt",4.0
-0.60,-0.14,"md_15.txt",4.0
-0.58,-0.18,"md_16.txt",4.0
-0.59,-0.18,"md_17.txt",4.0
-0.59,-0.18,"md_18.txt",4.0
-0.60,-0.19,"md_19.txt",4.0
-0.59,-0.17,"md_20.txt",4.0
-0.59,-0.18,"md_21.txt",4.0
-0.54,-0.21,"md_22.txt",4.0
-0.58,-0.18,"md_23.txt",4.0
-0.53,-0.19,"md_24.txt",4.0
-0.57,-0.20,"md_25.txt",4.0
-0.12,0.16,"md_26.txt",5.77
-0.34,-0.13,"md_27.txt",6.86
0.53,0.32,"me_1.txt",11.99
0.80,0.37,"me_2.txt",30.72
0.85,-0.28,"messay_1.txt",8.67
0.24,0.64,"mf_1.txt",9.71
-0.60,-0.19,"mf_2.txt",4.0
-0.60,-0.19,"mf_3.txt",4.0
-0.60,-0.19,"mf_4.txt",4.0
-0.60,-0.19,"mf_5.txt",4.0
0.68,0.11,"mf_6.txt",12.16
0.28,0.20,"mf_7.txt",25.53
0.32,0.05,"mg_1.txt",7.02
0.05,0.04,"mg_2.txt",34.92
0.43,0.38,"mh_1.txt",26.01
0.70,0.16,"mh_2.txt",10.04
0.53,0.47,"mi_1.txt",28.92
-0.60,-0.11,"mi_2.txt",4.0
-0.60,-0.12,"mi_3.txt",4.0
-0.60,-0.12,"mi_4.txt",4.0
-0.60,-0.12,"mi_5.txt",4.0
-0.60,-0.11,"mi_6.txt",4.0
-0.60,-0.12,"mi_7.txt",4.0
-0.60,-0.10,"mi_8.txt",4.0
-0.60,-0.11,"mi_9.txt",4.0
-0.60,-0.11,"mi_10.txt",4.0
-0.60,-0.10,"mi_11.txt",4.0
-0.60,-0.10,"mi_12.txt",4.0
-0.60,-0.11,"mi_13.txt",4.0
-0.60,-0.12,"mi_14.txt",4.0
-0.60,-0.10,"mi_15.txt",4.0
-0.60,-0.11,"mi_16.txt",4.0
-0.60,-0.12,"mi_17.txt",4.0
-0.60,-0.12,"mi_18.txt",4.0
-0.60,-0.11,"mi_19.txt",4.0
-0.60,-0.11,"mi_20.txt",4.0
-0.60,-0.11,"mi_21.txt",4.0
-0.60,-0.12,"mi_22.txt",4.0
-0.60,-0.11,"mi_23.txt",4.0
-0.60,-0.12,"mi_24.txt",4.0
-0.60,-0.11,"mi_25.txt",4.0
-0.60,-0.12,"mi_26.txt",4.0
-0.60,-0.11,"mi_27.txt",4.0
-0.60,-0.11,"mi_28.txt",4.0
-0.60,-0.12,"mi_29.txt",4.0
-0.59,-0.16,"mi_30.txt",4.0
-0.60,-0.03,"mi_31.txt",4.0
-0.24,0.33,"mi_32.txt",4.0
-0.51,-0.09,"mi_33.txt",4.0
0.51,0.43,"mi_34.txt",6.03
0.61,0.31,"mi_35.txt",9.98
-0.09,0.66,"MIAMI_1.txt",4.0
0.30,0.24,"MIAMI_2.txt",4.0
-0.43,0.34,"MIAMI_3.txt",4.0
-0.09,0.27,"MIAMI_4.txt",4.0
0.00,0.47,"MIAMI_5.txt",4.0
-0.24,-0.07,"MIAMI_6.txt",4.0
-0.07,0.47,"MIAMI_7.txt",4.0
-0.45,0.14,"MIAMI_8.txt",4.0
-0.54,0.24,"MIAMI_9.txt",4.0
-0.13,0.24,"MIAMI_10.txt",4.0
-0.27,0.46,"MIAMI_11.txt",4.0
-0.18,0.60,"MIAMI_12.txt",4.0
0.50,-0.04,"MIAMI_13.txt",4.0
-0.19,0.53,"MIAMI_14.txt",4.0
-0.36,-0.27,"mj_1.txt",4.0
0.60,0.44,"mj_2.txt",26.69
0.45,0.48,"mj_3.txt",11.1
-0.19,-0.12,"mj_4.txt",4.0
0.54,-0.16,"mj_5.txt",4.0
0.06,0.12,"mk_1.txt",8.37
0.69,0.12,"mk_2.txt",4.89
-0.36,-0.11,"mk_3.txt",4.0
0.81,-0.29,"mk_4.txt",7.38
0.83,-0.18,"mk_5.txt",4.0
0.01,-0.03,"mk_6.txt",4.0
-0.58,-0.11,"mk_7.txt",4.0
0.40,-0.38,"mk_8.txt",4.0
0.32,-0.07,"mk_9.txt",4.0
-0.24,-0.09,"mk_10.txt",4.0
0.21,-0.37,"mk_11.txt",4.0
-0.38,0.36,"mk_12.txt",4.0
-0.52,-0.17,"mk_13.txt",4.0
-0.26,-0.20,"mk_14.txt",4.0
0.05,-0.25,"mk_15.txt",4.0
0.52,-0.03,"mk_16.txt",9.69
0.42,-0.01,"ml_1.txt",4.0
0.21,-0.44,"ml_2.txt",4.0
0.62,0.35,"ml_3.txt",34.63
0.18,0.53,"ml_4.txt",7.06
0.02,0.47,"mm_1.txt",17.06
-0.54,0.24,"mm_2.txt",4.0
-0.58,0.32,"mm_3.txt",4.0
-0.53,0.01,"mm_4.txt",4.0
-0.21,0.11,"mm_5.txt",4.0
-0.58,0.32,"mm_6.txt",4.0
-0.49,0.25,"mm_7.txt",4.0
0.10,0.22,"mm_8.txt",4.0
-0.58,0.32,"mm_9.txt",4.0
-0.30,0.10,"mm_10.txt",4.0
-0.58,0.32,"mm_11.txt",4.0
-0.57,-0.15,"mm_12.txt",4.0
-0.60,0.13,"mm_13.txt",4.0
-0.54,0.24,"mm_14.txt",4.0
-0.58,0.32,"mm_15.txt",4.0
-0.58,-0.14,"mm_16.txt",4.0
-0.58,-0.15,"mm_17.txt",4.0
-0.59,-0.16,"mm_18.txt",4.0
-0.58,0.32,"mm_19.txt",4.0
-0.58,0.36,"mm_20.txt",4.0
-0.05,0.02,"mm_21.txt",4.0
-0.56,0.21,"mm_22.txt",4.0
-0.55,0.24,"mm_23.txt",4.0
-0.58,0.32,"mm_24.txt",4.0
0.26,0.07,"mm_25.txt",4.0
-0.49,0.00,"mm_26.txt",4.0
0.16,0.04,"mm_27.txt",4.0
-0.54,-0.04,"mm_28.txt",4.0
-0.40,0.38,"mm_29.txt",4.0
-0.45,0.20,"mm_30.txt",4.0
-0.00,0.15,"mm_31.txt",4.0
-0.53,-0.01,"mm_32.txt",4.0
-0.37,0.57,"mm_33.txt",4.0
-0.37,0.57,"mm_34.txt",4.0
-0.37,0.57,"mm_35.txt",4.0
-0.54,-0.02,"mm_36.txt",4.0
-0.26,-0.35,"mm_37.txt",4.0
0.10,0.74,"mm_38.txt",10.98
-0.58,0.32,"mm_39.txt",4.0
-0.58,-0.14,"mm_40.txt",4.0
-0.60,0.13,"mm_41.txt",4.0
-0.58,0.32,"mm_42.txt",4.0
-0.37,0.57,"mm_43.txt",4.0
-0.39,0.33,"mm_44.txt",4.0
-0.49,0.00,"mm_45.txt",4.0
0.57,0.35,"mm_46.txt",15.77
0.54,0.58,"mn_1.txt",44.37
-0.22,-0.04,"mo_1.txt",4.0
-0.54,-0.17,"mo_2.txt",4.0
-0.50,0.12,"mo_3.txt",4.0
-0.60,-0.14,"mo_4.txt",4.0
-0.30,0.19,"mo_5.txt",4.0
0.02,-0.18,"mo_6.txt",4.0
-0.53,-0.11,"mo_7.txt",4.0
-0.59,-0.16,"mo_8.txt",4.0
-0.09,0.10,"mo_9.txt",4.0
-0.12,-0.06,"mo_10.txt",4.0
-0.21,0.13,"mo_11.txt",4.0
-0.24,0.10,"mo_12.txt",5.11
-0.42,-0.11,"mo_13.txt",4.0
-0.53,-0.10,"mo_14.txt",4.0
-0.35,0.08,"mo_15.txt",4.0
-0.08,-0.12,"mo_16.txt",4.0
-0.08,-0.14,"mo_17.txt",4.0
0.04,0.59,"mo_18.txt",4.0
-0.34,-0.09,"mo_19.txt",4.0
0.71,-0.03,"mo_20.txt",4.0
-0.51,-0.12,"mo_21.txt",4.0
0.11,-0.23,"mo_22.txt",4.0
0.07,-0.25,"mo_23.txt",4.0
-0.20,-0.18,"mo_24.txt",4.0
-0.38,-0.13,"mo_25.txt",4.0
-0.05,0.46,"mo_26.txt",4.0
-0.48,-0.06,"mo_27.txt",4.0
-0.58,-0.13,"mo_28.txt",4.0
0.61,-0.21,"mo_29.txt",4.0
-0.59,-0.19,"mo_30.txt",4.0
0.14,-0.13,"mo_31.txt",4.0
-0.13,-0.07,"mo_32.txt",4.0
-0.20,-0.13,"mo_33.txt",4.0
0.18,-0.08,"mo_34.txt",4.0
-0.37,0.09,"mo_35.txt",4.0
-0.17,-0.14,"mo_36.txt",4.0
-0.30,0.07,"mov_1.txt",4.0
-0.33,0.01,"mov_2.txt",4.0
0.14,0.08,"mov_3.txt",4.0
-0.37,0.42,"mov_4.txt",4.0
0.18,-0.29,"mov_5.txt",4.0
-0.37,0.12,"mov_6.txt",4.0
0.23,0.06,"mov_7.txt",4.0
0.33,0.50,"mov_8.txt",4.0
-0.46,-0.11,"mov_9.txt",4.0
0.02,-0.18,"mov_10.txt",4.0
-0.18,-0.14,"mov_11.txt",4.0
0.16,-0.33,"mov_12.txt",4.0
0.22,-0.36,"mov_13.txt",4.0
0.41,0.45,"mov_14.txt",4.0
-0.07,0.09,"mov_15.txt",4.0
-0.34,0.21,"mov_16.txt",4.0
0.10,-0.23,"mov_17.txt",4.0
0.46,-0.44,"mov_18.txt",4.0
0.20,-0.25,"movie_1.txt",4.0
-0.53,-0.12,"mp_1.txt",4.0
-0.26,-0.18,"mp_2.txt",4.0
-0.37,-0.12,"mp_3.txt",4.0
0.09,-0.33,"mp_4.txt",4.0
-0.25,-0.04,"mp_5.txt",4.0
-0.58,-0.18,"mp_6.txt",4.0
-0.27,-0.11,"mp_7.txt",4.0
-0.21,-0.03,"mp_8.txt",4.0
0.02,-0.21,"mp_9.txt",4.0
-0.58,-0.11,"mp_10.txt",4.0
-0.04,0.04,"mp_11.txt",4.0
-0.06,-0.31,"mp_12.txt",4.0
0.22,-0.36,"mp_13.txt",4.0
0.43,0.29,"mp_14.txt",4.0
0.33,-0.11,"mp_15.txt",4.0
-0.07,0.09,"mp_16.txt",4.0
-0.32,-0.01,"mp_17.txt",4.0
0.69,-0.04,"mp_18.txt",4.0
-0.28,-0.09,"mp_19.txt",4.0
0.41,0.28,"mp_20.txt",4.0
-0.35,0.22,"mp_21.txt",4.0
-0.42,0.14,"mp_22.txt",4.0
-0.51,-0.10,"mp_23.txt",4.0
-0.24,-0.13,"mp_24.txt",4.0
-0.54,-0.16,"mp_25.txt",4.0
-0.21,0.13,"mp_26.txt",4.0
-0.19,-0.09,"mp_27.txt",4.0
-0.46,-0.09,"mp_28.txt",4.0
-0.28,-0.19,"mp_29.txt",4.0
0.80,-0.31,"mp_30.txt",4.0
-0.56,-0.21,"mp_31.txt",4.0
-0.59,-0.19,"mp_32.txt",4.0
0.13,0.32,"mp_33.txt",4.0
-0.59,-0.17,"mp_34.txt",4.0
0.10,-0.23,"mp_35.txt",4.0
0.60,-0.24,"mp_36.txt",4.0
-0.04,0.01,"mp_37.txt",4.0
0.32,0.74,"mp_38.txt",4.0
0.77,-0.10,"mp_39.txt",4.0
-0.24,0.10,"mp_40.txt",4.0
-0.18,0.08,"mp_41.txt",4.0
0.04,0.13,"mp_42.txt",4.0
-0.35,0.05,"mp_43.txt",4.0
0.47,-0.43,"mp_44.txt",4.0
-0.60,-0.19,"mq_1.txt",4.0
0.67,-0.14,"mq_2.txt",4.0
-0.21,0.06,"mq_3.txt",4.0
0.15,-0.28,"mq_4.txt",4.0
-0.55,-0.11,"mq_5.txt",4.0
-0.51,-0.20,"mq_6.txt",4.0
-0.03,0.67,"mq_7.txt",4.0
0.04,0.13,"mq_8.txt",4.0
-0.18,-0.10,"mq_9.txt",4.0
-0.07,0.13,"mq_10.txt",4.0
-0.29,0.08,"mq_11.txt",4.0
-0.05,0.60,"mq_12.txt",4.0
-0.48,0.08,"mq_13.txt",4.0
0.52,-0.45,"mq_14.txt",4.0
-0.59,-0.19,"mq_15.txt",4.0
-0.56,-0.21,"mq_16.txt",4.0
-0.58,-0.15,"mq_17.txt",4.0
-0.02,-0.03,"mq_18.txt",4.0
-0.58,-0.15,"mq_19.txt",4.0
-0.04,-0.18,"mq_20.txt",4.0
-0.58,-0.15,"mq_21.txt",4.0
-0.35,0.36,"mq_22.txt",4.0
-0.58,-0.15,"mq_23.txt",4.0
-0.21,-0.03,"mq_24.txt",4.0
-0.58,-0.15,"mq_25.txt",4.0
0.17,-0.34,"mq_26.txt",4.0
-0.58,-0.15,"mq_27.txt",4.0
-0.22,-0.09,"mq_28.txt",4.0
-0.58,-0.15,"mq_29.txt",4.0
-0.56,-0.14,"mq_30.txt",4.0
-0.53,-0.22,"mq_31.txt",4.0
-0.54,-0.11,"mq_32.txt",4.0
-0.50,-0.17,"mq_33.txt",4.0
