x,y,id,s
0.31,-0.60,"lf_25.txt",4.0
0.27,-0.62,"lf_26.txt",4.0
-9.51,7.72,"lf_27.txt",4.0
0.33,-0.63,"lf_28.txt",4.0
0.30,-0.59,"lf_29.txt",4.0
0.29,-0.63,"lf_30.txt",4.0
0.27,-0.59,"lf_31.txt",4.0
0.31,-0.61,"lf_32.txt",4.0
0.28,-0.62,"lf_33.txt",4.0
0.34,-0.60,"lf_34.txt",4.0
0.30,-0.62,"lf_35.txt",4.0
0.30,-0.61,"lf_36.txt",4.0
0.30,-0.61,"lf_37.txt",4.0
0.29,-0.60,"lf_38.txt",4.0
0.32,-0.63,"lf_39.txt",4.0
-10.45,5.65,"lf_40.txt",4.0
7.49,4.56,"lf_41.txt",4.0
0.29,-0.65,"lf_42.txt",4.0
0.31,-0.59,"lf_43.txt",4.0
0.30,-0.59,"lf_44.txt",4.0
0.29,-0.60,"lf_45.txt",4.0
-13.76,-9.12,"lf_46.txt",4.0
0.32,-0.59,"lf_47.txt",4.0
8.00,0.76,"lf_48.txt",4.0
0.34,-0.62,"lf_49.txt",4.0
8.00,0.74,"lf_50.txt",4.0
0.30,-0.58,"lf_51.txt",4.0
10.08,-9.39,"lf_52.txt",4.0
6.51,5.35,"lf_53.txt",4.0
8.00,0.76,"lg_1.txt",4.0
0.32,-0.60,"lg_2.txt",4.0
0.31,-0.61,"lg_3.txt",4.0
-9.89,13.07,"lg_4.txt",4.0
13.19,2.69,"lg_5.txt",8.46
0.31,-0.57,"lg_6.txt",4.0
0.32,-0.61,"lg_7.txt",4.0
-9.06,-0.80,"lg_8.txt",4.0
0.28,-0.61,"lg_9.txt",4.0
0.25,-0.60,"lg_10.txt",4.0
0.33,-0.63,"lg_11.txt",4.0
0.32,-0.61,"lg_12.txt",4.0
0.32,-0.64,"lg_13.txt",4.0
-7.96,14.24,"lg_14.txt",4.0
8.00,0.75,"lg_15.txt",4.0
0.33,-0.61,"lg_16.txt",4.0
-9.12,-9.93,"lg_17.txt",4.0
-12.26,-1.57,"lg_18.txt",4.0
0.29,-0.62,"lg_19.txt",4.0
0.32,-0.60,"lg_20.txt",4.0
8.17,0.86,"lg_21.txt",4.0
0.28,-0.63,"lg_22.txt",4.0
-3.30,-7.66,"lg_23.txt",4.0
0.31,-0.62,"lg_24.txt",4.0
0.27,-0.60,"lg_25.txt",4.0
0.30,-0.61,"lg_26.txt",4.0
0.27,-0.61,"lg_27.txt",4.0
0.33,-0.65,"lg_28.txt",4.0
-11.77,-6.24,"lg_29.txt",4.0
0.30,-0.58,"lg_30.txt",4.0
8.01,0.78,"lg_31.txt",4.0
0.30,-0.57,"lg_32.txt",4.0
-8.45,-9.76,"lg_33.txt",4.0
0.28,-0.65,"lg_34.txt",4.0
-12.27,-3.09,"lg_35.txt",4.0
0.34,-0.60,"lh_1.txt",4.0
0.29,-0.62,"lh_2.txt",4.0
-6.01,11.92,"lh_3.txt",4.0
-3.21,-12.83,"lh_4.txt",4.0
0.30,-0.61,"lh_5.txt",4.0
0.32,-0.59,"lh_6.txt",4.0
0.30,-0.64,"lh_7.txt",4.0
14.23,-8.61,"lh_8.txt",4.0
0.30,-0.61,"lh_9.txt",4.0
-4.16,11.22,"lh_10.txt",4.0
-12.80,4.09,"lh_11.txt",4.0
8.00,0.73,"lh_12.txt",4.0
0.27,-0.61,"lh_13.txt",4.0
-17.63,11.59,"lh_14.txt",4.0
-16.01,-3.25,"lh_15.txt",4.0
-10.74,1.57,"lh_16.txt",4.0
0.32,-0.61,"lh_17.txt",4.0
-7.10,14.74,"lh_18.txt",4.0
-13.62,-7.87,"lh_19.txt",4.0
0.31,-0.59,"lh_20.txt",4.0
0.29,-0.61,"lh_21.txt",4.0
0.31,-0.62,"lh_22.txt",4.0
0.34,-0.61,"lh_23.txt",4.0
0.32,-0.60,"lh_24.txt",4.0
12.05,5.41,"lh_25.txt",4.0
-11.63,11.46,"lh_26.txt",4.0
16.20,-7.20,"lh_27.txt",4.0
0.29,-0.62,"lh_28.txt",4.0
0.32,-0.62,"lh_29.txt",4.0
0.31,-0.59,"lh_30.txt",4.0
0.30,-0.62,"lh_31.txt",4.0
-5.77,10.39,"lh_32.txt",4.0
0.30,-0.63,"lh_33.txt",4.0
0.28,-0.63,"lh_34.txt",4.0
13.30,-2.30,"lh_35.txt",4.0
0.29,-0.62,"lh_36.txt",4.0
0.33,-0.64,"lh_37.txt",4.0
-9.58,-9.50,"lh_38.txt",4.0
0.31,-0.59,"lh_39.txt",4.0
0.33,-0.63,"lh_40.txt",4.0
0.31,-0.59,"lh_41.txt",4.0
11.78,6.81,"lh_42.txt",4.0
0.32,-0.62,"lh_43.txt",4.0
-2.34,13.48,"lh_44.txt",4.0
0.29,-0.62,"lh_45.txt",4.0
-12.94,9.74,"lh_46.txt",4.0
-9.07,-0.79,"lh_47.txt",4.0
0.31,-0.60,"lh_48.txt",4.0
0.29,-0.60,"lh_49.txt",4.0
8.08,0.76,"lh_50.txt",4.0
0.29,-0.65,"lh_51.txt",4.0
-9.04,-0.86,"lh_52.txt",4.0
-15.72,4.55,"lh_53.txt",4.0
0.31,-0.62,"lh_54.txt",4.0
-9.06,-0.81,"lh_55.txt",4.0
0.29,-0.60,"lh_56.txt",4.0
-16.19,0.76,"lh_57.txt",4.0
-7.70,-13.08,"lh_58.txt",4.0
11.52,-2.56,"lh_59.txt",4.0
8.08,-4.64,"lh_60.txt",4.0
-1.38,16.27,"lh_61.txt",4.0
0.30,-0.62,"lh_62.txt",4.0
0.28,-0.58,"lh_63.txt",4.0
-12.50,-5.17,"lh_64.txt",4.0
0.32,-0.61,"lh_65.txt",4.0
0.32,-0.61,"lh_66.txt",4.0
0.29,-0.63,"lh_67.txt",4.0
0.29,-0.64,"lh_68.txt",4.0
-9.06,-0.79,"lh_69.txt",4.0
0.34,-0.61,"lh_70.txt",4.0
-10.21,12.84,"li_1.txt",7.84
0.30,-0.60,"li_2.txt",4.0
3.77,-9.16,"li_3.txt",4.0
0.29,-0.62,"li_4.txt",4.0
0.30,-0.61,"li_5.txt",4.0
16.52,-0.80,"li_6.txt",4.0
-12.47,-2.45,"li_7.txt",4.0
8.00,0.76,"li_8.txt",9.32
0.29,-0.62,"li_9.txt",4.0
-9.05,-0.84,"li_10.txt",4.0
10.51,8.64,"li_11.txt",4.0
0.27,-0.61,"li_12.txt",4.0
14.77,6.13,"li_13.txt",4.0
-1.80,-16.50,"li_14.txt",4.0
-7.41,-8.78,"li_15.txt",18.74
11.56,11.73,"limitrevisited_1.txt",4.0
-13.42,-9.96,"lj_1.txt",26.49
-8.01,-3.32,"lj_2.txt",12.86
0.32,-0.60,"lk_1.txt",6.11
0.35,-0.62,"lk_2.txt",4.0
-12.57,-1.01,"lk_3.txt",36.04
0.32,-0.60,"ll_1.txt",46.09
0.30,-0.59,"lm_1.txt",20.18
8.01,0.78,"lm_2.txt",24.14
0.33,-0.59,"ln_1.txt",35.26
0.31,-0.59,"ln_2.txt",9.57
0.29,-0.62,"lo_1.txt",7.94
0.29,-0.65,"lo_2.txt",4.0
-9.06,-0.80,"lo_3.txt",4.0
0.29,-0.61,"lo_4.txt",4.0
-13.69,-5.68,"lo_5.txt",4.0
-9.05,-0.83,"lo_6.txt",4.0
0.33,-0.62,"lo_7.txt",4.0
8.42,3.82,"lo_8.txt",4.0
0.29,-0.61,"lo_9.txt",4.0
-4.13,-3.97,"lo_10.txt",4.0
0.30,-0.61,"lo_11.txt",4.0
-5.90,6.83,"lo_12.txt",4.0
-11.31,-5.31,"lo_13.txt",4.0
-9.05,-0.82,"lo_14.txt",4.0
-7.64,6.49,"lo_15.txt",4.0
0.31,-0.60,"lo_16.txt",4.0
-3.06,-11.41,"lo_17.txt",4.0
0.32,-0.62,"lo_18.txt",4.0
8.00,0.76,"lo_19.txt",4.0
-9.05,-0.83,"lo_20.txt",13.2
4.94,-12.67,"lo_21.txt",4.0
0.32,-0.61,"lo_22.txt",4.0
8.00,0.77,"lo_23.txt",4.0
0.33,-0.62,"lo_24.txt",4.0
0.29,-0.61,"lo_25.txt",4.0
0.30,-0.58,"lo_26.txt",4.0
-13.29,-2.71,"lo_27.txt",7.14
0.26,-0.58,"lo_28.txt",4.0
0.30,-0.59,"lo_29.txt",4.0
0.30,-0.59,"logout_1.txt",4.0
0.32,-0.62,"lost_1.txt",47.23
-9.06,-0.82,"louise_1.txt",4.0
0.33,-0.59,"lp_1.txt",44.94
0.30,-0.59,"lq_1.txt",17.46
0.27,-0.61,"lq_2.txt",4.0
-0.24,9.08,"lq_3.txt",4.0
0.30,-0.61,"lq_4.txt",4.0
0.31,-0.59,"lq_5.txt",19.38
0.32,-0.62,"lq_6.txt",4.0
0.33,-0.63,"lr_1.txt",4.0
12.62,-0.24,"lr_2.txt",4.0
0.31,-0.65,"lr_3.txt",4.0
0.30,-0.62,"lr_4.txt",4.0
0.30,-0.61,"lr_5.txt",4.0
-9.04,-0.93,"lr_6.txt",4.0
8.00,0.76,"lr_7.txt",4.0
19.57,1.49,"lr_8.txt",4.0
0.27,-0.61,"lr_9.txt",4.0
-6.82,9.29,"lr_10.txt",17.28
0.27,-0.62,"lr_11.txt",4.0
0.27,-0.63,"lr_12.txt",4.0
0.33,-0.61,"lr_13.txt",4.0
-9.05,-0.86,"lr_14.txt",4.0
0.27,-0.60,"lr_15.txt",4.87
0.27,-0.62,"lr_16.txt",4.0
13.95,-7.60,"lr_17.txt",4.0
0.31,-0.63,"lr_18.txt",4.0
0.30,-0.59,"lr_19.txt",4.37
15.40,5.93,"lr_20.txt",4.0
4.31,-5.16,"ls_1.txt",4.0
8.00,0.76,"ls_2.txt",4.0
-11.37,2.92,"ls_3.txt",4.0
0.31,-0.58,"ls_4.txt",4.0
9.87,-9.04,"ls_5.txt",4.0
13.32,-4.05,"ls_6.txt",4.0
0.31,-0.62,"ls_7.txt",4.0
0.29,-0.64,"ls_8.txt",4.0
-12.65,1.24,"ls_9.txt",4.0
-9.06,-0.80,"ls_10.txt",4.0
0.27,-0.60,"ls_11.txt",4.0
-9.07,-0.83,"ls_12.txt",4.0
-9.05,-0.83,"ls_13.txt",4.0
0.31,-0.59,"ls_14.txt",4.0
0.29,-0.65,"ls_15.txt",4.0
0.30,-0.62,"ls_16.txt",4.0
0.34,-0.60,"ls_17.txt",4.0
-16.51,4.17,"ls_18.txt",4.0
7.97,-2.94,"ls_19.txt",5.04
13.30,3.12,"ls_20.txt",4.0
-9.06,-0.82,"ls_21.txt",4.43
8.00,0.75,"ls_22.txt",4.0
12.52,-2.56,"ls_23.txt",4.0
8.74,-7.89,"ls_24.txt",4.0
0.30,-0.62,"ls_25.txt",4.0
0.27,-0.61,"ls_26.txt",4.0
-9.88,9.05,"ls_27.txt",4.0
-6.42,-4.40,"ls_28.txt",4.0
0.32,-0.61,"ls_29.txt",4.0
0.31,-0.61,"ls_30.txt",4.0
0.30,-0.58,"ls_31.txt",4.0
0.30,-0.61,"ls_32.txt",4.0
0.33,-0.61,"ls_33.txt",4.0
0.32,-0.60,"ls_34.txt",4.0
0.30,-0.61,"ls_35.txt",4.0
0.82,11.97,"lt_1.txt",4.0
0.28,-0.61,"lt_2.txt",4.0
-6.35,-5.51,"lt_3.txt",4.0
7.82,2.69,"lt_4.txt",4.0
17.17,-1.54,"lt_5.txt",4.0
-12.74,-4.18,"lt_6.txt",4.0
0.31,-0.64,"lt_7.txt",4.0
-9.05,-0.84,"lt_8.txt",4.0
8.00,0.74,"lt_9.txt",4.0
0.32,-0.64,"lt_10.txt",4.0
0.28,-0.63,"lt_11.txt",4.0
0.32,-0.60,"lt_12.txt",4.43
-4.17,-16.17,"lt_13.txt",4.0
-13.57,9.13,"lt_14.txt",5.66
0.27,-0.59,"lt_15.txt",4.0
0.31,-0.62,"lt_16.txt",4.0
12.41,1.75,"lt_17.txt",4.0
-12.78,3.43,"lt_18.txt",4.0
1.25,-7.01,"lt_19.txt",4.0
0.34,-0.62,"lt_20.txt",4.0
-5.79,-12.41,"lt_21.txt",4.0
0.30,-0.61,"lt_22.txt",4.0
0.33,-0.63,"lt_23.txt",4.0
2.67,-13.20,"lt_24.txt",4.0
4.55,10.82,"lt_25.txt",4.0
-14.81,5.77,"lt_26.txt",4.0
0.29,-0.60,"lt_27.txt",4.0
0.32,-0.61,"lt_28.txt",4.0
0.30,-0.64,"lt_29.txt",6.0
-9.77,-13.15,"lu_1.txt",4.0
4.44,11.84,"lu_2.txt",35.54
8.00,0.76,"lu_3.txt",4.0
-18.81,4.33,"lv_1.txt",26.21
15.67,-5.60,"lv_2.txt",4.0
-11.99,10.01,"lv_3.txt",4.0
0.32,-0.61,"lv_4.txt",4.0
-12.70,10.14,"lv_5.txt",13.16
-14.21,-8.71,"lw_1.txt",39.88
-15.86,-2.21,"lx_1.txt",33.0
-11.80,-1.28,"lx_2.txt",4.0
0.32,-0.60,"lx_3.txt",7.58
6.75,14.60,"ly_1.txt",11.45
-9.06,-0.82,"ly_2.txt",32.22
0.31,-0.63,"lz_1.txt",36.67
0.32,-0.61,"m_1.txt",4.0
0.30,-0.59,"m_2.txt",4.0
0.29,-0.62,"m_3.txt",4.0
0.33,-0.58,"m_4.txt",4.0
8.00,0.77,"m_5.txt",4.0
0.30,-0.60,"m_6.txt",4.0
-16.11,2.74,"m_7.txt",4.0
0.33,-0.60,"m_8.txt",4.0
0.32,-0.65,"m_9.txt",4.0
-12.87,4.10,"m_10.txt",4.0
9.82,-13.58,"m_11.txt",4.0
0.29,-0.59,"m_12.txt",4.0
0.31,-0.62,"m_13.txt",4.0
0.32,-0.60,"m_14.txt",4.0
8.09,0.79,"m_15.txt",4.0
14.36,6.17,"m_16.txt",4.0
0.32,-0.57,"m_17.txt",4.0
0.32,-0.61,"m_18.txt",4.0
5.61,-0.47,"m_19.txt",4.0
0.31,-0.59,"m_20.txt",4.0
2.41,12.98,"m_21.txt",4.0
0.29,-0.59,"m_22.txt",4.0
11.98,-7.62,"m_23.txt",4.0
0.30,-0.58,"m_24.txt",4.0
0.30,-0.62,"m_25.txt",4.0
-9.05,-0.83,"m_26.txt",4.0
0.30,-0.61,"m_27.txt",4.0
-5.69,-5.94,"m_28.txt",4.0
-12.87,8.99,"m_29.txt",4.0
0.27,-0.62,"m_30.txt",4.0
0.32,-0.59,"m_31.txt",4.0
0.29,-0.62,"m_32.txt",4.0
0.28,-0.60,"m_33.txt",4.0
8.08,0.78,"m_34.txt",4.0
8.00,0.77,"m_35.txt",4.0
8.00,0.76,"m_36.txt",4.0
0.30,-0.61,"m_37.txt",4.0
0.28,-0.61,"m_38.txt",4.0
10.70,2.96,"m_39.txt",4.8
8.13,0.78,"m_40.txt",4.0
8.00,0.75,"ma_1.txt",19.98
-9.26,-0.39,"ma_2.txt",4.0
0.29,-0.61,"ma_3.txt",4.0
7.73,3.13,"ma_4.txt",31.65
0.29,-0.62,"maildeath_1.txt",8.98
0.33,-0.62,"mashup_1.txt",31.89
0.30,-0.64,"mashupcon_1.txt",13.01
-9.14,3.51,"mb_1.txt",41.69
-9.18,-0.70,"mc_1.txt",28.9
0.33,-0.61,"mc_2.txt",4.0
-10.53,8.27,"mc_3.txt",4.0
-15.76,4.29,"mc_4.txt",4.0
0.26,-0.62,"mc_5.txt",4.0
-7.10,11.75,"mc_6.txt",4.0
0.29,-0.64,"mc_7.txt",4.0
-6.15,7.96,"mc_8.txt",4.0
0.29,-0.63,"mc_9.txt",4.0
9.18,9.61,"mc_10.txt",4.0
-9.05,-0.86,"mc_11.txt",4.0
15.40,-6.31,"mc_12.txt",4.0
8.00,0.76,"mc_13.txt",4.0
0.31,-0.59,"md_1.txt",4.0
0.32,-0.59,"md_2.txt",4.0
0.30,-0.60,"md_3.txt",4.0
0.27,-0.62,"md_4.txt",6.88
-6.04,-11.40,"md_5.txt",4.43
-9.05,-0.83,"md_6.txt",4.0
-11.56,0.52,"md_7.txt",4.0
13.74,-9.35,"md_8.txt",4.0
0.30,-0.62,"md_9.txt",4.0
0.32,-0.57,"md_10.txt",4.0
0.29,-0.60,"md_11.txt",4.0
0.29,-0.60,"md_12.txt",4.0
-3.98,15.73,"md_13.txt",4.0
0.31,-0.60,"md_14.txt",4.0
-4.04,-16.20,"md_15.txt",4.0
0.32,-0.63,"md_16.txt",4.0
1.08,16.19,"md_17.txt",4.0
10.26,6.72,"md_18.txt",4.0
-10.94,-3.35,"md_19.txt",4.0
-11.24,-12.03,"md_20.txt",4.0
0.34,-0.60,"md_21.txt",4.0
0.34,-0.58,"md_22.txt",4.0
2.42,19.09,"md_23.txt",4.0
-11.77,-1.30,"md_24.txt",4.0
8.00,0.76,"md_25.txt",4.0
0.33,-0.61,"md_26.txt",5.77
0.30,-0.64,"md_27.txt",6.86
-9.06,-0.81,"me_1.txt",11.99
0.33,-0.58,"me_2.txt",30.72
0.30,-0.62,"messay_1.txt",8.67
-6.00,7.44,"mf_1.txt",9.71
0.14,-0.31,"mf_2.txt",4.0
-9.05,-0.82,"mf_3.txt",4.0
0.30,-0.61,"mf_4.txt",4.0
4.95,-14.74,"mf_5.txt",4.0
0.32,-0.59,"mf_6.txt",12.16
-0.77,9.14,"mf_7.txt",25.53
0.27,-0.62,"mg_1.txt",7.02
-9.06,-0.81,"mg_2.txt",34.92
-2.74,11.79,"mh_1.txt",26.01
-9.57,-3.04,"mh_2.txt",10.04
-9.05,-0.82,"mi_1.txt",28.92
-11.55,3.90,"mi_2.txt",4.0
13.00,9.94,"mi_3.txt",4.0
0.30,-0.59,"mi_4.txt",4.0
0.28,-0.63,"mi_5.txt",4.0
0.32,-0.62,"mi_6.txt",4.0
0.30,-0.59,"mi_7.txt",4.0
0.31,-0.60,"mi_8.txt",4.0
0.32,-0.60,"mi_9.txt",4.0
-6.85,-7.98,"mi_10.txt",4.0
9.03,12.51,"mi_11.txt",4.0
0.29,-0.63,"mi_12.txt",4.0
11.27,3.77,"mi_13.txt",4.0
1.47,-16.50,"mi_14.txt",4.0
0.31,-0.59,"mi_15.txt",4.0
0.34,-0.62,"mi_16.txt",4.0
-12.59,-4.21,"mi_17.txt",4.0
0.30,-0.57,"mi_18.txt",4.0
0.33,-0.61,"mi_19.txt",4.0
-15.60,10.91,"mi_20.txt",4.0
-14.58,-6.98,"mi_21.txt",4.0
0.33,-0.60,"mi_22.txt",4.0
0.34,-0.59,"mi_23.txt",4.0
0.29,-0.62,"mi_24.txt",4.0
0.33,-0.62,"mi_25.txt",4.0
0.31,-0.65,"mi_26.txt",4.0
-9.16,-0.81,"mi_27.txt",4.0
0.33,-0.61,"mi_28.txt",4.0
-1.82,11.70,"mi_29.txt",4.0
0.26,-0.60,"mi_30.txt",4.0
0.29,-0.61,"mi_31.txt",4.0
0.30,-0.61,"mi_32.txt",4.0
-9.05,-0.86,"mi_33.txt",4.0
12.77,4.16,"mi_34.txt",6.03
0.31,-0.63,"mi_35.txt",9.98
-11.10,7.87,"MIAMI_1.txt",4.0
-5.27,-6.45,"MIAMI_2.txt",4.0
-9.06,-0.82,"MIAMI_3.txt",4.0
-9.06,-0.80,"MIAMI_4.txt",4.0
-14.94,4.14,"MIAMI_5.txt",4.0
0.29,-0.62,"MIAMI_6.txt",4.0
0.28,-0.58,"MIAMI_7.txt",4.0
0.32,-0.60,"MIAMI_8.txt",4.0
5.26,-7.37,"MIAMI_9.txt",4.0
0.34,-0.61,"MIAMI_10.txt",4.0
-7.52,-3.68,"MIAMI_11.txt",4.0
2.07,13.20,"MIAMI_12.txt",4.0
8.25,-10.89,"MIAMI_13.txt",4.0
13.48,1.85,"MIAMI_14.txt",4.0
14.16,5.51,"mj_1.txt",4.0
16.70,-0.44,"mj_2.txt",26.69
2.52,-7.19,"mj_3.txt",11.1
15.03,5.11,"mj_4.txt",4.0
0.32,-0.60,"mj_5.txt",4.0
0.33,-0.59,"mk_1.txt",8.37
0.29,-0.62,"mk_2.txt",4.89
-7.45,14.49,"mk_3.txt",4.0
10.06,-11.32,"mk_4.txt",7.38
0.31,-0.60,"mk_5.txt",4.0
0.28,-0.59,"mk_6.txt",4.0
0.30,-0.61,"mk_7.txt",4.0
0.28,-0.63,"mk_8.txt",4.0
0.30,-0.61,"mk_9.txt",4.0
0.31,-0.62,"mk_10.txt",4.0
0.28,-0.61,"mk_11.txt",4.0
0.31,-0.60,"mk_12.txt",4.0
0.30,-0.62,"mk_13.txt",4.0
0.30,-0.61,"mk_14.txt",4.0
0.32,-0.59,"mk_15.txt",4.0
0.89,11.86,"mk_16.txt",9.69
0.30,-0.63,"ml_1.txt",4.0
0.29,-0.62,"ml_2.txt",4.0
-8.76,10.26,"ml_3.txt",34.63
-15.96,3.75,"ml_4.txt",7.06
8.13,0.80,"mm_1.txt",17.06
-5.60,8.35,"mm_2.txt",4.0
0.30,-0.61,"mm_3.txt",4.0
8.14,0.80,"mm_4.txt",4.0
0.30,-0.63,"mm_5.txt",4.0
0.30,-0.61,"mm_6.txt",4.0
8.99,-5.44,"mm_7.txt",4.0
0.31,-0.60,"mm_8.txt",4.0
0.30,-0.61,"mm_9.txt",4.0
-9.06,-0.80,"mm_10.txt",4.0
0.30,-0.61,"mm_11.txt",4.0
0.34,-0.64,"mm_12.txt",4.0
0.31,-0.61,"mm_13.txt",4.0
0.31,-0.61,"mm_14.txt",4.0
0.30,-0.61,"mm_15.txt",4.0
0.30,-0.60,"mm_16.txt",4.0
0.27,-0.62,"mm_17.txt",4.0
0.28,-0.64,"mm_18.txt",4.0
0.30,-0.61,"mm_19.txt",4.0
0.30,-0.61,"mm_20.txt",4.0
0.31,-0.62,"mm_21.txt",4.0
-16.28,1.40,"mm_22.txt",4.0
0.31,-0.62,"mm_23.txt",4.0
0.30,-0.61,"mm_24.txt",4.0
0.31,-0.61,"mm_25.txt",4.0
0.27,-0.61,"mm_26.txt",4.0
-0.45,-7.54,"mm_27.txt",4.0
0.29,-0.60,"mm_28.txt",4.0
-12.38,3.67,"mm_29.txt",4.0
11.46,5.36,"mm_30.txt",4.0
0.29,-0.62,"mm_31.txt",4.0
-9.13,7.06,"mm_32.txt",4.0
-11.78,1.21,"mm_33.txt",4.0
0.33,-0.61,"mm_34.txt",4.0
0.33,-0.61,"mm_35.txt",4.0
0.29,-0.61,"mm_36.txt",4.0
0.30,-0.57,"mm_37.txt",4.0
0.30,-0.58,"mm_38.txt",10.98
0.30,-0.61,"mm_39.txt",4.0
0.32,-0.62,"mm_40.txt",4.0
0.32,-0.61,"mm_41.txt",4.0
0.30,-0.61,"mm_42.txt",4.0
0.31,-0.61,"mm_43.txt",4.0
0.30,-0.61,"mm_44.txt",4.0
0.30,-0.61,"mm_45.txt",4.0
0.29,-0.60,"mm_46.txt",15.77
11.70,11.67,"mn_1.txt",44.37
8.00,0.76,"mo_1.txt",4.0
0.29,-0.61,"mo_2.txt",4.0
4.65,-5.39,"mo_3.txt",4.0
0.31,-0.57,"mo_4.txt",4.0
-9.04,2.91,"mo_5.txt",4.0
0.30,-0.61,"mo_6.txt",4.0
-12.39,-10.79,"mo_7.txt",4.0
-17.65,-0.49,"mo_8.txt",4.0
8.00,0.77,"mo_9.txt",4.0
0.27,-0.63,"mo_10.txt",4.0
8.00,0.76,"mo_11.txt",4.0
-2.80,12.25,"mo_12.txt",5.11
-11.91,-2.15,"mo_13.txt",4.0
1.07,-16.44,"mo_14.txt",4.0
3.02,-16.50,"mo_15.txt",4.0
-2.09,16.19,"mo_16.txt",4.0
0.29,-0.60,"mo_17.txt",4.0
0.32,-0.61,"mo_18.txt",4.0
0.29,-0.59,"mo_19.txt",4.0
0.32,-0.59,"mo_20.txt",4.0
0.33,-0.60,"mo_21.txt",4.0
0.30,-0.62,"mo_22.txt",4.0
0.34,-0.63,"mo_23.txt",4.0
8.00,0.74,"mo_24.txt",4.0
7.98,1.59,"mo_25.txt",4.0
-9.06,-0.81,"mo_26.txt",4.0
0.34,-0.60,"mo_27.txt",4.0
0.29,-0.60,"mo_28.txt",4.0
-11.99,6.19,"mo_29.txt",4.0
9.04,-0.59,"mo_30.txt",4.0
0.32,-0.64,"mo_31.txt",4.0
0.33,-0.61,"mo_32.txt",4.0
8.00,0.77,"mo_33.txt",4.0
0.32,-0.60,"mo_34.txt",4.0
-4.45,15.58,"mo_35.txt",4.0
0.31,-0.62,"mo_36.txt",4.0
0.30,-0.59,"mov_1.txt",4.0
0.31,-0.62,"mov_2.txt",4.0
0.35,-0.60,"mov_3.txt",4.0
0.30,-0.63,"mov_4.txt",4.0
0.28,-0.58,"mov_5.txt",4.0
-15.53,4.82,"mov_6.txt",4.0
0.76,-9.48,"mov_7.txt",4.0
6.66,10.08,"mov_8.txt",4.0
8.00,0.74,"mov_9.txt",4.0
0.29,-0.61,"mov_10.txt",4.0
0.30,-0.60,"mov_11.txt",4.0
13.43,1.68,"mov_12.txt",4.0
0.28,-0.61,"mov_13.txt",4.0
0.33,-0.58,"mov_14.txt",4.0
0.27,-0.59,"mov_15.txt",4.0
0.31,-0.64,"mov_16.txt",4.0
0.30,-0.61,"mov_17.txt",4.0
0.31,-0.61,"mov_18.txt",4.0
8.08,0.78,"movie_1.txt",4.0
6.35,9.70,"mp_1.txt",4.0
6.56,9.60,"mp_2.txt",4.0
0.31,-0.62,"mp_3.txt",4.0
0.32,-0.63,"mp_4.txt",4.0
-16.22,-0.00,"mp_5.txt",4.0
0.28,-0.63,"mp_6.txt",4.0
-3.82,-4.25,"mp_7.txt",4.0
-15.44,-1.94,"mp_8.txt",4.0
7.91,0.54,"mp_9.txt",4.0
12.32,-5.89,"mp_10.txt",4.0
0.32,-0.61,"mp_11.txt",4.0
0.29,-0.60,"mp_12.txt",4.0
0.31,-0.60,"mp_13.txt",4.0
0.78,8.89,"mp_14.txt",4.0
-9.05,-0.83,"mp_15.txt",4.0
0.30,-0.61,"mp_16.txt",4.0
12.65,14.88,"mp_17.txt",4.0
8.00,0.76,"mp_18.txt",4.0
16.47,0.68,"mp_19.txt",4.0
9.48,13.36,"mp_20.txt",4.0
0.30,-0.59,"mp_21.txt",4.0
5.83,-4.33,"mp_22.txt",4.0
8.00,0.76,"mp_23.txt",4.0
0.32,-0.59,"mp_24.txt",4.0
18.26,3.57,"mp_25.txt",4.0
-9.06,-0.82,"mp_26.txt",4.0
0.33,-0.64,"mp_27.txt",4.0
0.30,-0.65,"mp_28.txt",4.0
0.30,-0.62,"mp_29.txt",4.0
0.30,-0.61,"mp_30.txt",4.0
0.30,-0.63,"mp_31.txt",4.0
-8.71,-17.30,"mp_32.txt",4.0
0.35,-0.62,"mp_33.txt",4.0
-8.59,-4.04,"mp_34.txt",4.0
0.31,-0.60,"mp_35.txt",4.0
-13.73,-0.65,"mp_36.txt",4.0
0.30,-0.59,"mp_37.txt",4.0
-9.15,-0.82,"mp_38.txt",4.0
-16.06,3.80,"mp_39.txt",4.0
0.31,-0.62,"mp_40.txt",4.0
8.00,0.76,"mp_41.txt",4.0
-14.35,-8.12,"mp_42.txt",4.0
0.34,-0.61,"mp_43.txt",4.0
0.29,-0.60,"mp_44.txt",4.0
0.27,-0.61,"mq_1.txt",4.0
0.34,-0.61,"mq_2.txt",4.0
-9.21,0.39,"mq_3.txt",4.0
4.08,-11.25,"mq_4.txt",4.0
8.00,0.76,"mq_5.txt",4.0
-9.05,-0.82,"mq_6.txt",4.0
-3.80,7.80,"mq_7.txt",4.0
0.32,-0.60,"mq_8.txt",4.0
6.17,9.87,"mq_9.txt",4.0
0.30,-0.62,"mq_10.txt",4.0
0.31,-0.62,"mq_11.txt",4.0
0.28,-0.61,"mq_12.txt",4.0
0.30,-0.61,"mq_13.txt",4.0
-9.05,-0.82,"mq_14.txt",4.0
8.00,0.76,"mq_15.txt",4.0
1.71,9.34,"mq_16.txt",4.0
8.00,0.73,"mq_17.txt",4.0
